Start time:, 1647328255902809191
End time:, 1647328255928152559
Total time:, 25343368

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
worker, 1, 2, 1665, 0.006570, 832, 1023, 642
worker, 2, 15, 922479, 3.639923, 61498, 297496, 1230
worker, 3, 12, 564323, 2.226709, 47026, 144297, 1390
worker, 0, 15, 6667, 0.026307, 444, 813, 227
worker, 1, 12, 9701, 0.038278, 808, 1210, 380
worker, 2, 15, 1478210, 5.832729, 98547, 336532, 1609
worker, 3, 12, 565299, 2.230560, 47108, 181229, 4515
worker, 0, 15, 6077, 0.023979, 405, 837, 258
worker, 1, 14, 12566, 0.049583, 897, 1275, 565
worker, 2, 15, 1657402, 6.539786, 110493, 426776, 4167
worker, 3, 12, 816595, 3.222125, 68049, 184059, 1227
worker, 0, 15, 5916, 0.023343, 394, 747, 148
worker, 1, 14, 12693, 0.050084, 906, 1390, 441
worker, 2, 15, 1447300, 5.710764, 96486, 311304, 829
worker, 3, 12, 193822, 0.764784, 16151, 159661, 542
worker, 0, 15, 6496, 0.025632, 433, 815, 219
worker, 1, 14, 14532, 0.057340, 1038, 1577, 498
worker, 2, 15, 1259294, 4.968929, 83952, 243667, 1548
worker, 3, 12, 692636, 2.733007, 57719, 247046, 976
worker, 0, 15, 7339, 0.028958, 489, 1154, 269
worker, 1, 14, 12926, 0.051003, 923, 1246, 494
worker, 2, 15, 1363205, 5.378942, 90880, 595077, 2992
worker, 3, 12, 743510, 2.933746, 61959, 206453, 901
worker, 0, 15, 6164, 0.024322, 410, 787, 180
worker, 1, 15, 14386, 0.056764, 959, 1740, 448
worker, 2, 15, 1337564, 5.277767, 89170, 575834, 1163
worker, 3, 12, 1032088, 4.072418, 86007, 180180, 1125
worker, 0, 15, 6375, 0.025155, 425, 830, 318
worker, 1, 15, 51377, 0.202724, 3425, 39431, 408
worker, 2, 15, 1589118, 6.270350, 105941, 515271, 3805
worker, 3, 12, 242787, 0.957990, 20232, 163714, 5488
worker, 0, 15, 5224, 0.020613, 348, 605, 256
worker, 1, 15, 15587, 0.061503, 1039, 1485, 548
worker, 2, 15, 1990345, 7.853514, 132689, 506684, 2976
worker, 3, 12, 958635, 3.782587, 79886, 182384, 5930
worker, 0, 15, 6491, 0.025612, 432, 924, 151
worker, 1, 3, 1983, 0.007825, 661, 1002, 393
worker, 2, 15, 607613, 2.397523, 40507, 185363, 6112
worker, 3, 12, 552346, 2.179450, 46028, 186006, 5718
worker, 0, 15, 6710, 0.026476, 447, 825, 262
worker, 1, 2, 1416, 0.005587, 708, 922, 494
worker, 2, 15, 1345002, 5.307116, 89666, 513528, 6191
worker, 3, 12, 400111, 1.578760, 33342, 191923, 6656
worker, 0, 15, 5293, 0.020885, 352, 583, 239
worker, 2, 15, 2254617, 8.896280, 150307, 582267, 3814
